U0				r				delta				p				T				u				v				w				MFE				relMFE
3.880093e-04	-4.436503e-01	1.461771e-04	2.500000e+03	1.926841e+01	3.367526e-03	0.000000e+00	-1.797835e-04	1.806589e+03	7.698649e-03
3.879535e-04	-4.436628e-01	1.461717e-04	2.500000e+03	1.926841e+01	3.366243e-03	0.000000e+00	-1.797620e-04	1.749006e+03	7.454336e-03
3.878999e-04	-4.436744e-01	1.461665e-04	2.500000e+03	1.926841e+01	3.364989e-03	0.000000e+00	-1.797415e-04	1.693603e+03	7.219203e-03
3.878485e-04	-4.436852e-01	1.461615e-04	2.500000e+03	1.926841e+01	3.363763e-03	0.000000e+00	-1.797220e-04	1.640292e+03	6.992887e-03
3.877991e-04	-4.436952e-01	1.461568e-04	2.500000e+03	1.926841e+01	3.362563e-03	0.000000e+00	-1.797033e-04	1.588990e+03	6.775037e-03
3.877517e-04	-4.437045e-01	1.461523e-04	2.500000e+03	1.926841e+01	3.361388e-03	0.000000e+00	-1.796855e-04	1.539615e+03	6.565319e-03
3.877061e-04	-4.437131e-01	1.461480e-04	2.500000e+03	1.926841e+01	3.360237e-03	0.000000e+00	-1.796686e-04	1.492091e+03	6.363412e-03
3.876624e-04	-4.437211e-01	1.461439e-04	2.500000e+03	1.926841e+01	3.359110e-03	0.000000e+00	-1.796524e-04	1.446344e+03	6.169006e-03
3.876204e-04	-4.437286e-01	1.461401e-04	2.500000e+03	1.926841e+01	3.358006e-03	0.000000e+00	-1.796371e-04	1.402302e+03	5.981806e-03
3.875801e-04	-4.437355e-01	1.461364e-04	2.500000e+03	1.926841e+01	3.356923e-03	0.000000e+00	-1.796224e-04	1.359898e+03	5.801527e-03
3.875414e-04	-4.437419e-01	1.461329e-04	2.500000e+03	1.926841e+01	3.355862e-03	0.000000e+00	-1.796085e-04	1.319067e+03	5.627895e-03
3.875043e-04	-4.437479e-01	1.461295e-04	2.500000e+03	1.926841e+01	3.354821e-03	0.000000e+00	-1.795952e-04	1.279745e+03	5.460650e-03
3.874686e-04	-4.437534e-01	1.461264e-04	2.500000e+03	1.926841e+01	3.353800e-03	0.000000e+00	-1.795826e-04	1.241873e+03	5.299540e-03
3.874344e-04	-4.437585e-01	1.461234e-04	2.500000e+03	1.926841e+01	3.352798e-03	0.000000e+00	-1.795706e-04	1.205394e+03	5.144323e-03
3.874015e-04	-4.437633e-01	1.461205e-04	2.500000e+03	1.926841e+01	3.351814e-03	0.000000e+00	-1.795592e-04	1.170252e+03	4.994767e-03
3.873700e-04	-4.437677e-01	1.461178e-04	2.500000e+03	1.926841e+01	3.350848e-03	0.000000e+00	-1.795484e-04	1.136393e+03	4.850652e-03
3.873397e-04	-4.437718e-01	1.461152e-04	2.500000e+03	1.926841e+01	3.349899e-03	0.000000e+00	-1.795381e-04	1.103768e+03	4.711762e-03
3.873106e-04	-4.437756e-01	1.461128e-04	2.500000e+03	1.926841e+01	3.348967e-03	0.000000e+00	-1.795283e-04	1.072328e+03	4.577894e-03
3.872827e-04	-4.437791e-01	1.461105e-04	2.500000e+03	1.926841e+01	3.348051e-03	0.000000e+00	-1.795191e-04	1.042026e+03	4.448851e-03
3.872558e-04	-4.437824e-01	1.461084e-04	2.500000e+03	1.926841e+01	3.347151e-03	0.000000e+00	-1.795103e-04	1.016515e+03	4.340235e-03
3.872301e-04	-4.437855e-01	1.461063e-04	2.500000e+03	1.926841e+01	3.346266e-03	0.000000e+00	-1.795020e-04	9.935061e+02	4.242275e-03
3.872054e-04	-4.437883e-01	1.461044e-04	2.500000e+03	1.926841e+01	3.345396e-03	0.000000e+00	-1.794941e-04	9.712297e+02	4.147420e-03
3.871817e-04	-4.437909e-01	1.461025e-04	2.500000e+03	1.926841e+01	3.344540e-03	0.000000e+00	-1.794866e-04	9.496594e+02	4.055557e-03
3.871589e-04	-4.437933e-01	1.461008e-04	2.500000e+03	1.926841e+01	3.343698e-03	0.000000e+00	-1.794796e-04	9.287694e+02	3.966579e-03
3.871370e-04	-4.437956e-01	1.460992e-04	2.500000e+03	1.926841e+01	3.342869e-03	0.000000e+00	-1.794729e-04	9.085350e+02	3.880381e-03
3.871160e-04	-4.437977e-01	1.460976e-04	2.500000e+03	1.926841e+01	3.342054e-03	0.000000e+00	-1.794666e-04	8.889322e+02	3.796863e-03
3.870959e-04	-4.437996e-01	1.460962e-04	2.500000e+03	1.926841e+01	3.341251e-03	0.000000e+00	-1.794606e-04	8.699383e+02	3.715928e-03
3.870765e-04	-4.438014e-01	1.460948e-04	2.500000e+03	1.926841e+01	3.340461e-03	0.000000e+00	-1.794550e-04	8.515310e+02	3.637484e-03
3.870579e-04	-4.438030e-01	1.460936e-04	2.500000e+03	1.926841e+01	3.339683e-03	0.000000e+00	-1.794498e-04	8.336892e+02	3.561440e-03
3.870401e-04	-4.438046e-01	1.460924e-04	2.500000e+03	1.926841e+01	3.338917e-03	0.000000e+00	-1.794448e-04	8.163924e+02	3.487710e-03
3.870230e-04	-4.438060e-01	1.460913e-04	2.500000e+03	1.926841e+01	3.338162e-03	0.000000e+00	-1.794401e-04	7.996208e+02	3.416212e-03
3.870065e-04	-4.438073e-01	1.460902e-04	2.500000e+03	1.926841e+01	3.337418e-03	0.000000e+00	-1.794357e-04	7.833556e+02	3.346864e-03
3.869908e-04	-4.438085e-01	1.460892e-04	2.500000e+03	1.926841e+01	3.336686e-03	0.000000e+00	-1.794316e-04	7.675784e+02	3.279590e-03
3.869756e-04	-4.438097e-01	1.460883e-04	2.500000e+03	1.926841e+01	3.335963e-03	0.000000e+00	-1.794277e-04	7.522718e+02	3.214316e-03
3.869611e-04	-4.438107e-01	1.460875e-04	2.500000e+03	1.926841e+01	3.335252e-03	0.000000e+00	-1.794241e-04	7.374187e+02	3.150971e-03
3.869471e-04	-4.438117e-01	1.460867e-04	2.500000e+03	1.926841e+01	3.334550e-03	0.000000e+00	-1.794208e-04	7.230030e+02	3.089484e-03
